id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445736227785699334,1445736227785699334,2021-10-06 15:02:31 CEST,2021-10-06,15:02:31,+0200,1074264449261948928,georgethoughts2,GeorgeThoughts,,"""Please don't hang up"" click the link for my thoughts on #TheGuilty #Netflix  https://t.co/kCL2UTdhyE  https://t.co/kpKr9ho7q9",en,[],['https://www.instagram.com/p/CUsCBzIMhP4/?utm_medium=copy_link'],['https://pbs.twimg.com/media/FBBJb_NXoAQwWQa.jpg'],0,1,1,"['theguilty', 'netflix']",[],https://twitter.com/GeorgeThoughts2/status/1445736227785699334,False,,1,https://pbs.twimg.com/media/FBBJb_NXoAQwWQa.jpg,,,,,,,[],,,,
1445734184018857989,1445734184018857989,2021-10-06 14:54:24 CEST,2021-10-06,14:54:24,+0200,93339119,mrniceone17,James Joshua Escandor,,I got some buzzed about Jake Gyllenhaal's 90 minute movie #TheGuilty on @NetflixFilm. But I wonder if @mannymovies watched this... Hmmm..,en,"[{'screen_name': 'netflixfilm', 'name': 'netflixfilm', 'id': '976604963743842304'}, {'screen_name': 'mannymovies', 'name': 'manny the movie guy', 'id': '16055866'}]",[],[],1,0,0,['theguilty'],[],https://twitter.com/MrNiceOne17/status/1445734184018857989,False,,0,,,,,,,,[],,,,
1445731153701478400,1445731153701478400,2021-10-06 14:42:22 CEST,2021-10-06,14:42:22,+0200,20168070,muffled_stoat,🌿 𝙎𝙏𝙀𝙑𝙀 / @ Tales of Arise,,Curled up of the sofa. Bag of Terry’s Orange Segments and a can of Cherry Coke Zero. Watching #TheGuilty  https://t.co/eWys7ks9bt,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FBBE0EJXoAE5fqU.jpg'],0,0,0,['theguilty'],[],https://twitter.com/muffled_stoat/status/1445731153701478400,False,,1,https://pbs.twimg.com/tweet_video_thumb/FBBE0EJXoAE5fqU.jpg,,,,,,,[],,,,
1445730679950434308,1445730679950434308,2021-10-06 14:40:29 CEST,2021-10-06,14:40:29,+0200,900065534099763201,cinematizandoof,Cinematizando,,Pôster de O Culpado feito pelo Bosslogic   O filme já está disponível na Netflix  #OCulpado #TheGuilty #Netflix #Bosslogic #JakeGyllenhaal  https://t.co/e59XIuyJcO,pt,[],[],['https://pbs.twimg.com/media/FBBED9wVgAstjiv.jpg'],0,0,3,"['oculpado', 'theguilty', 'netflix', 'bosslogic', 'jakegyllenhaal']",[],https://twitter.com/CinematizandoOf/status/1445730679950434308,False,,1,https://pbs.twimg.com/media/FBBED9wVgAstjiv.jpg,,,,,,,[],,,,
1445728229436772355,1445728229436772355,2021-10-06 14:30:44 CEST,2021-10-06,14:30:44,+0200,26402018,jerztp,Jerz,,Watched #TheGuilty last night with the wife and I gotta say…swing and a hard miss #Netflix. Shit was like #Buried on Valium.,en,[],[],[],0,0,0,"['theguilty', 'netflix', 'buried']",[],https://twitter.com/Jerztp/status/1445728229436772355,False,,0,,,,,,,,[],,,,
1445726032229589005,1445726032229589005,2021-10-06 14:22:01 CEST,2021-10-06,14:22:01,+0200,104237511,dreizehnmasa,ɐsɐɯ uɥǝzıǝɹp ˙ᴥ˙,,#TheGuilty  #masaxnetflixth,und,[],[],[],1,0,0,"['theguilty', 'masaxnetflixth']",[],https://twitter.com/DreizehnMasa/status/1445726032229589005,False,,0,,,,,,,,[],,,,
1445725656789053442,1445725656789053442,2021-10-06 14:20:31 CEST,2021-10-06,14:20:31,+0200,50023110,aleviance,ultra goku ⚡️,,Jake Gyllenhaal in #TheGuilty 🤤,da,[],[],[],0,0,0,['theguilty'],[],https://twitter.com/aleviance/status/1445725656789053442,False,,0,,,,,,,,[],,,,
1445724267514146817,1445724267514146817,2021-10-06 14:15:00 CEST,2021-10-06,14:15:00,+0200,714294530,unboxholics,Unboxholics,,#TheGuilty: Ο Jake Gyllenhaal θολώνει τα όρια μεταξύ αθώου και ενόχου | Review     https://t.co/1uzTadLOnQ  https://t.co/h50md6EYuY,und,[],['https://unboxholics.com/reviews/movies-tv/87587-the-guilty-o-jake-gyllenhaal-tholonei-ta-oria-metaxy-athoou-kai-enochou-review'],['https://pbs.twimg.com/media/FBAo9iOVgAk87TN.jpg'],2,0,42,['theguilty'],[],https://twitter.com/Unboxholics/status/1445724267514146817,False,,1,https://pbs.twimg.com/media/FBAo9iOVgAk87TN.jpg,,,,,,,[],,,,
1445719892783734784,1445719892783734784,2021-10-06 13:57:37 CEST,2021-10-06,13:57:37,+0200,870441235,incentralperk,Lisa Costa,,"Un remake che nemmeno si sforza di farsi adattamento e che spinge a tifare Danimarca nonostante Jake Gyllenhaal. Sì, ripeto, nonostante Jake Gyllenhaal. #TheGuilty    https://t.co/2khPWjqwaX  https://t.co/I3Nr6ecFHw",it,[],['https://incentralperk.blogspot.com/2021/10/the-guilty.html'],['https://pbs.twimg.com/tweet_video_thumb/FBA6izEX0AAjiEz.jpg'],0,0,2,['theguilty'],[],https://twitter.com/InCentralPerk/status/1445719892783734784,False,,1,https://pbs.twimg.com/tweet_video_thumb/FBA6izEX0AAjiEz.jpg,,,,,,,[],,,,
1445716925686763524,1445716925686763524,2021-10-06 13:45:49 CEST,2021-10-06,13:45:49,+0200,64521039,ysidrogarciar,Ysidro Eduardo,,"¡En un rato #Ysicine toma la cabina del @matutinoalt941! 🎙  La tanda es de película: #NoTimeToDie, #TheGuilty 🎧 y #CryMacho 🤠🐎. También hablaremos de #ElJuegoDelCalamar 🦑💥  Sintonicen por @fidelity941 o @tunein a partir de las 8:30 a.m. ¡No se lo pierdan!  https://t.co/aCvlSh51F9",es,"[{'screen_name': 'matutinoalt941', 'name': 'matutino alternativo', 'id': '4919471447'}, {'screen_name': 'fidelity941', 'name': 'fidelity 94.1', 'id': '252767331'}, {'screen_name': 'tunein', 'name': 'tunein', 'id': '54688421'}]",[],['https://pbs.twimg.com/media/FBA34NAVgAAIpEl.jpg'],0,2,17,"['ysicine', 'notimetodie', 'theguilty', 'crymacho', 'eljuegodelcalamar']",[],https://twitter.com/YsidroGarciaR/status/1445716925686763524,False,,1,https://pbs.twimg.com/media/FBA34NAVgAAIpEl.jpg,,,,,,,[],,,,
